"crun","currID","force"
2252,"70335575","FORCE_45.65625_-89.65625"
2253,"70335787","FORCE_45.65625_-89.65625"
2254,"75473303","FORCE_45.90625_-88.90625"
2255,"JAZ_182","FORCE_45.84375_-89.21875"
2256,"69886430","FORCE_46.03125_-90.09375"
2257,"123397412","FORCE_46.21875_-89.46875"
2258,"70335559","FORCE_45.65625_-89.53125"
2259,"70334871","FORCE_45.71875_-89.71875"
2260,"70335033","FORCE_45.71875_-89.71875"
2261,"70334099","FORCE_45.78125_-89.65625"
2262,"JAZ_169","FORCE_45.90625_-89.65625"
2263,"70331335","FORCE_45.96875_-89.40625"
2264,"70332287","FORCE_45.90625_-89.71875"
2265,"70335691","FORCE_45.65625_-89.40625"
2266,"123397854","FORCE_46.21875_-89.15625"
2267,"70334145","FORCE_45.78125_-89.53125"
2268,"123397023","FORCE_46.28125_-89.40625"
2269,"123147814","FORCE_46.28125_-89.59375"
2270,"69884642","FORCE_46.15625_-89.96875"
2271,"70330207","FORCE_46.15625_-89.28125"
2272,"70333253","FORCE_45.78125_-89.03125"
2273,"69885032","FORCE_46.09375_-89.71875"
2274,"69886172","FORCE_46.03125_-89.71875"
2275,"70330373","FORCE_46.15625_-89.28125"
2276,"JAZ_213","FORCE_45.71875_-89.28125"
2277,"70335803","FORCE_45.65625_-89.65625"
2278,"70332691","FORCE_45.84375_-89.34375"
2279,"123397572","FORCE_46.21875_-89.28125"
2280,"69883826","FORCE_46.28125_-90.09375"
2281,"69886510","FORCE_46.03125_-89.59375"
2282,"69885568","FORCE_46.09375_-89.65625"
2283,"70331183","FORCE_46.03125_-89.34375"
2284,"69884746","FORCE_46.15625_-89.90625"
2285,"70335621","FORCE_45.65625_-89.34375"
2286,"123397154","FORCE_46.28125_-89.28125"
2287,"70330469","FORCE_46.15625_-89.34375"
2288,"70331755","FORCE_45.96875_-89.34375"
2289,"123397057","FORCE_46.28125_-89.53125"
2290,"77357998","FORCE_45.96875_-90.03125"
2291,"69884230","FORCE_46.21875_-89.84375"
2292,"70331635","FORCE_45.96875_-89.71875"
2293,"70332139","FORCE_45.90625_-89.40625"
2294,"70333543","FORCE_45.78125_-89.46875"
2295,"123148142","FORCE_46.21875_-89.53125"
2296,"123397776","FORCE_46.21875_-89.53125"
2297,"69886440","FORCE_46.03125_-89.78125"
2298,"69886704","FORCE_45.96875_-89.71875"
2299,"JAZ_240","FORCE_45.65625_-89.40625"
2300,"69886164","FORCE_46.03125_-89.71875"
2301,"70330411","FORCE_46.15625_-89.34375"
2302,"69883730","FORCE_46.28125_-90.03125"
2303,"123397720","FORCE_46.21875_-89.46875"
2304,"70335623","FORCE_45.65625_-89.46875"
2305,"69886676","FORCE_46.03125_-89.96875"
2306,"70331487","FORCE_45.96875_-89.46875"
2307,"70332105","FORCE_45.90625_-89.59375"
2308,"70332779","FORCE_45.84375_-89.53125"
2309,"70336317","FORCE_45.59375_-89.40625"
2310,"70334333","FORCE_45.71875_-89.40625"
2311,"69884886","FORCE_46.15625_-89.84375"
2312,"69885852","FORCE_46.09375_-89.78125"
2313,"123398156","FORCE_46.15625_-89.40625"
2314,"69886836","FORCE_45.96875_-89.84375"
2315,"70336321","FORCE_45.59375_-89.40625"
2316,"69884030","FORCE_46.21875_-89.84375"
2317,"70332111","FORCE_45.90625_-89.53125"
2318,"70331865","FORCE_45.96875_-89.65625"
2319,"70330391","FORCE_46.15625_-89.21875"
2320,"70332681","FORCE_45.90625_-89.71875"
2321,"70333185","FORCE_45.84375_-89.15625"
2322,"69885700","FORCE_46.09375_-90.15625"
2323,"69886588","FORCE_45.96875_-89.65625"
2324,"70335101","FORCE_45.65625_-89.28125"
2325,"123398091","FORCE_46.15625_-89.40625"
2326,"69884698","FORCE_46.15625_-90.09375"
2327,"70330811","FORCE_46.03125_-89.21875"
2328,"69883690","FORCE_46.28125_-89.90625"
2329,"70330203","FORCE_46.15625_-89.15625"
2330,"69886614","FORCE_45.96875_-89.71875"
2331,"123397885","FORCE_46.21875_-89.15625"
2332,"70334785","FORCE_45.71875_-89.65625"
2333,"77358362","FORCE_45.84375_-89.96875"
2334,"70335829","FORCE_45.59375_-89.40625"
2335,"123397925","FORCE_46.21875_-89.46875"
2336,"70334727","FORCE_45.71875_-89.59375"
2337,"JAZ_143","FORCE_46.03125_-89.53125"
2338,"69885330","FORCE_46.09375_-90.21875"
2339,"123148235","FORCE_46.21875_-89.78125"
2340,"JAZ_1","FORCE_46.28125_-89.84375"
2341,"70330191","FORCE_46.21875_-89.28125"
2342,"70332605","FORCE_45.90625_-89.53125"
2343,"70332925","FORCE_45.84375_-89.84375"
2344,"123148045","FORCE_46.28125_-89.84375"
2345,"70332375","FORCE_45.90625_-89.21875"
2346,"70331029","FORCE_46.03125_-89.34375"
2347,"70331589","FORCE_45.96875_-89.46875"
2348,"123397208","FORCE_46.21875_-89.28125"
2349,"77357672","FORCE_46.03125_-90.15625"
2350,"70333793","FORCE_45.78125_-89.21875"
2351,"69886538","FORCE_46.03125_-90.03125"
2352,"70333265","FORCE_45.84375_-89.84375"
2353,"70336151","FORCE_45.59375_-89.46875"
2354,"70336085","FORCE_45.59375_-89.46875"
2355,"70333309","FORCE_45.84375_-89.78125"
2356,"123147920","FORCE_46.28125_-89.59375"
2357,"70330903","FORCE_46.03125_-89.34375"
2358,"70333041","FORCE_45.84375_-89.53125"
2359,"123148124","FORCE_46.21875_-89.78125"
2360,"123147926","FORCE_46.28125_-89.71875"
2361,"123397507","FORCE_46.21875_-89.28125"
2362,"69884964","FORCE_46.15625_-89.84375"
2363,"69884372","FORCE_46.21875_-90.09375"
2364,"123397960","FORCE_46.21875_-89.53125"
2365,"69883816","FORCE_46.28125_-90.09375"
2366,"69884468","FORCE_46.15625_-89.96875"
2367,"123147795","FORCE_46.28125_-89.78125"
2368,"123396981","FORCE_46.28125_-89.21875"
2369,"69883650","FORCE_46.28125_-89.96875"
2370,"69885922","FORCE_46.09375_-89.84375"
2371,"69886718","FORCE_46.03125_-90.21875"
2372,"69884790","FORCE_46.15625_-89.90625"
2373,"70334697","FORCE_45.71875_-89.40625"
2374,"77358240","FORCE_45.90625_-90.09375"
2375,"69886630","FORCE_45.96875_-89.65625"
2376,"123397462","FORCE_46.21875_-89.21875"
2377,"69886402","FORCE_46.03125_-89.90625"
2378,"70332767","FORCE_45.90625_-89.78125"
2379,"123148105","FORCE_46.21875_-89.65625"
2380,"70332447","FORCE_45.90625_-89.09375"
2381,"70331387","FORCE_45.96875_-89.40625"
2382,"70334493","FORCE_45.71875_-89.65625"
2383,"70331535","FORCE_45.96875_-89.34375"
2384,"70330363","FORCE_46.15625_-89.21875"
2385,"70332883","FORCE_45.84375_-89.40625"
2386,"70333497","FORCE_45.78125_-89.46875"
2387,"70330855","FORCE_46.03125_-89.28125"
2388,"70336191","FORCE_45.59375_-89.46875"
2389,"77357816","FORCE_45.96875_-90.09375"
2390,"123147918","FORCE_46.28125_-89.65625"
2391,"70332101","FORCE_45.90625_-89.71875"
2392,"123398082","FORCE_46.21875_-89.53125"
2393,"69884810","FORCE_46.15625_-89.71875"
2394,"70332393","FORCE_45.90625_-89.90625"
2395,"69884310","FORCE_46.15625_-89.65625"
2396,"70332151","FORCE_45.90625_-89.46875"
2397,"123396702","FORCE_46.28125_-89.34375"
2398,"70334491","FORCE_45.71875_-89.65625"
2399,"70332329","FORCE_45.90625_-89.71875"
2400,"123398051","FORCE_46.21875_-89.46875"
2401,"70332613","FORCE_45.84375_-89.28125"
2402,"70330339","FORCE_46.15625_-89.21875"
2403,"70333901","FORCE_45.78125_-89.59375"
2404,"69884744","FORCE_46.15625_-89.53125"
2405,"70332971","FORCE_45.84375_-89.78125"
2406,"70334341","FORCE_45.71875_-89.46875"
2407,"123147833","FORCE_46.28125_-89.71875"
2408,"70334579","FORCE_45.71875_-89.65625"
2409,"70331297","FORCE_46.03125_-89.40625"
2410,"70335549","FORCE_45.65625_-89.46875"
2411,"77357638","FORCE_46.03125_-90.09375"
2412,"77357662","FORCE_46.03125_-90.21875"
2413,"123147888","FORCE_46.28125_-89.78125"
2414,"123398256","FORCE_46.15625_-89.40625"
2415,"123396975","FORCE_46.28125_-89.46875"
2416,"123398133","FORCE_46.15625_-89.34375"
2417,"70332751","FORCE_45.90625_-89.78125"
2418,"69884482","FORCE_46.15625_-89.96875"
2419,"70333871","FORCE_45.78125_-89.40625"
2420,"69885906","FORCE_46.09375_-89.78125"
2421,"70332229","FORCE_45.90625_-89.65625"
2422,"69886738","FORCE_45.96875_-89.78125"
2423,"123148104","FORCE_46.21875_-89.59375"
2424,"70335867","FORCE_45.59375_-89.34375"
2425,"123147894","FORCE_46.28125_-89.65625"
2426,"70331571","FORCE_45.96875_-89.40625"
2427,"69884432","FORCE_46.15625_-89.59375"
2428,"69883698","FORCE_46.28125_-89.90625"
2429,"69887038","FORCE_45.90625_-89.84375"
2430,"70333913","FORCE_45.78125_-89.46875"
2431,"123397820","FORCE_46.21875_-89.40625"
2432,"70333457","FORCE_45.84375_-89.90625"
2433,"69885446","FORCE_46.09375_-89.96875"
2434,"70333141","FORCE_45.84375_-89.59375"
2435,"123397384","FORCE_46.21875_-89.28125"
2436,"70332247","FORCE_45.90625_-89.40625"
2437,"70335467","FORCE_45.65625_-89.28125"
2438,"70333723","FORCE_45.78125_-89.65625"
2439,"69884954","FORCE_46.09375_-89.53125"
2440,"123148243","FORCE_46.21875_-89.78125"
2441,"69886790","FORCE_45.96875_-89.84375"
2442,"70332193","FORCE_45.90625_-89.65625"
2443,"123147908","FORCE_46.28125_-89.84375"
2444,"111861511","FORCE_46.03125_-88.90625"
2445,"69886352","FORCE_46.03125_-89.84375"
2446,"69886594","FORCE_46.03125_-89.65625"
2447,"70332811","FORCE_45.90625_-89.78125"
2448,"70332241","FORCE_45.90625_-88.96875"
2449,"70330257","FORCE_46.15625_-89.28125"
2450,"70331599","FORCE_45.96875_-89.59375"
2451,"70332717","FORCE_45.84375_-89.21875"
2452,"70333721","FORCE_45.78125_-89.03125"
2453,"70335517","FORCE_45.65625_-89.65625"
2454,"77357960","FORCE_45.96875_-90.21875"
2455,"69885138","FORCE_46.09375_-89.40625"
2456,"70332233","FORCE_45.90625_-89.59375"
2457,"77358264","FORCE_45.84375_-89.90625"
2458,"69884374","FORCE_46.21875_-90.03125"
2459,"123148075","FORCE_46.21875_-89.59375"
2460,"70333759","FORCE_45.78125_-89.65625"
2461,"70334383","FORCE_45.71875_-89.34375"
2462,"123147863","FORCE_46.28125_-89.90625"
2463,"70334019","FORCE_45.71875_-89.09375"
2464,"69883632","FORCE_46.28125_-90.03125"
2465,"123147829","FORCE_46.28125_-89.71875"
2466,"70336081","FORCE_45.59375_-89.46875"
2467,"JAZ_215","FORCE_45.71875_-89.28125"
2468,"70331051","FORCE_46.03125_-89.46875"
2469,"69886606","FORCE_46.03125_-89.78125"
2470,"70336083","FORCE_45.59375_-89.53125"
2471,"70331797","FORCE_45.96875_-89.78125"
2472,"77357820","FORCE_45.96875_-90.15625"
2473,"69884368","FORCE_46.15625_-89.53125"
2474,"69884248","FORCE_46.21875_-89.90625"
2475,"69886290","FORCE_46.03125_-89.84375"
2476,"77358014","FORCE_45.96875_-90.09375"
2477,"70332265","FORCE_45.90625_-89.65625"
2478,"69883810","FORCE_46.28125_-89.84375"
2479,"70331457","FORCE_45.96875_-89.40625"
2480,"123147932","FORCE_46.28125_-89.65625"
2481,"70332215","FORCE_45.90625_-89.28125"
2482,"69886610","FORCE_46.03125_-89.96875"
2483,"70331223","FORCE_46.03125_-89.34375"
2484,"69884634","FORCE_46.15625_-89.59375"
2485,"123147993","FORCE_46.28125_-89.59375"
2486,"123147789","FORCE_46.28125_-89.90625"
2487,"70330179","FORCE_46.21875_-89.28125"
2488,"123397826","FORCE_46.21875_-89.15625"
2489,"123148193","FORCE_46.21875_-89.78125"
2490,"123148083","FORCE_46.21875_-89.71875"
2491,"70331049","FORCE_46.03125_-89.40625"
2492,"69883928","FORCE_46.21875_-89.90625"
2493,"69885248","FORCE_46.15625_-90.15625"
2494,"JAZ_232","FORCE_45.65625_-89.28125"
2495,"70333341","FORCE_45.78125_-88.96875"
2496,"70334951","FORCE_45.71875_-89.71875"
2497,"70332489","FORCE_45.90625_-89.53125"
2498,"70332333","FORCE_45.90625_-89.65625"
2499,"69884766","FORCE_46.15625_-89.65625"
2500,"70332369","FORCE_45.90625_-89.46875"
2501,"70334963","FORCE_45.71875_-89.40625"
2502,"70335573","FORCE_45.65625_-89.53125"
2503,"JAZ_5","FORCE_46.28125_-89.96875"
2504,"123397969","FORCE_46.21875_-89.34375"
2505,"69884132","FORCE_46.21875_-89.78125"
2506,"123397073","FORCE_46.28125_-89.46875"
2507,"70333971","FORCE_45.71875_-89.09375"
2508,"123147856","FORCE_46.28125_-89.78125"
2509,"69883622","FORCE_46.28125_-89.90625"
2510,"123148275","FORCE_46.15625_-89.71875"
2511,"69884414","FORCE_46.15625_-89.65625"
2512,"JAZ_175","FORCE_45.84375_-89.53125"
2513,"70336015","FORCE_45.59375_-89.46875"
2514,"JAZ_57","FORCE_46.21875_-90.09375"
2515,"123397429","FORCE_46.21875_-89.15625"
2516,"69884798","FORCE_46.15625_-90.03125"
2517,"70335099","FORCE_45.71875_-89.71875"
2518,"70332009","FORCE_45.90625_-89.21875"
2519,"75473047","FORCE_45.96875_-88.90625"
2520,"69883798","FORCE_46.28125_-89.90625"
2521,"123147922","FORCE_46.28125_-89.59375"
2522,"JAZ_102","FORCE_46.09375_-89.46875"
2523,"JAZ_75","FORCE_46.15625_-89.59375"
2524,"69886178","FORCE_46.03125_-89.71875"
2525,"70335611","FORCE_45.65625_-89.59375"
2526,"JAZ_190","FORCE_45.78125_-89.03125"
2527,"69886266","FORCE_46.03125_-89.96875"
2528,"69885262","FORCE_46.09375_-89.59375"
2529,"69886678","FORCE_45.96875_-89.78125"
2530,"70333693","FORCE_45.78125_-89.71875"
2531,"70331825","FORCE_45.96875_-89.78125"
2532,"JAZ_153","FORCE_46.03125_-90.15625"
2533,"JAZ_26","FORCE_46.28125_-89.28125"
2534,"123397882","FORCE_46.21875_-89.46875"
2535,"123148163","FORCE_46.21875_-89.71875"
2536,"123396907","FORCE_46.28125_-89.21875"
2537,"70334677","FORCE_45.71875_-89.21875"
2538,"123148154","FORCE_46.21875_-89.65625"
2539,"69886622","FORCE_46.03125_-90.09375"
2540,"69885596","FORCE_46.09375_-90.15625"
2541,"JAZ_171","FORCE_45.90625_-89.71875"
2542,"123396984","FORCE_46.28125_-89.34375"
2543,"70334035","FORCE_45.71875_-89.09375"
2544,"70331491","FORCE_45.96875_-89.34375"
2545,"70335451","FORCE_45.65625_-89.28125"
2546,"JAZ_88","FORCE_46.15625_-90.03125"
2547,"JAZ_157","FORCE_46.03125_-89.90625"
2548,"69883644","FORCE_46.28125_-89.96875"
2549,"69884048","FORCE_46.21875_-90.03125"
2550,"123148135","FORCE_46.21875_-89.71875"
2551,"69884020","FORCE_46.21875_-89.96875"
2552,"69884834","FORCE_46.15625_-89.90625"
2553,"70333837","FORCE_45.78125_-89.59375"
2554,"70333373","FORCE_45.78125_-89.15625"
2555,"69885038","FORCE_46.15625_-90.15625"
2556,"69886522","FORCE_46.03125_-89.71875"
2557,"123397189","FORCE_46.28125_-89.46875"
2558,"69885132","FORCE_46.15625_-89.96875"
2559,"70331405","FORCE_45.96875_-89.15625"
2560,"70332843","FORCE_45.90625_-89.90625"
2561,"69883800","FORCE_46.28125_-89.90625"
2562,"123147986","FORCE_46.28125_-89.84375"
2563,"70330291","FORCE_46.15625_-89.03125"
2564,"70333985","FORCE_45.78125_-89.40625"
2565,"JAZ_125","FORCE_46.09375_-89.90625"
2566,"70332421","FORCE_45.90625_-89.65625"
2567,"70335083","FORCE_45.71875_-89.53125"
2568,"70332547","FORCE_45.90625_-89.28125"
2569,"69886586","FORCE_46.03125_-89.71875"
2570,"123398207","FORCE_46.15625_-89.46875"
2571,"69886316","FORCE_46.03125_-90.15625"
2572,"70335541","FORCE_45.65625_-89.46875"
2573,"123396887","FORCE_46.28125_-89.28125"
2574,"70335819","FORCE_45.59375_-89.34375"
2575,"123148279","FORCE_46.15625_-89.59375"
2576,"69884422","FORCE_46.15625_-89.71875"
2577,"69884370","FORCE_46.21875_-89.96875"
2578,"69884520","FORCE_46.15625_-89.65625"
2579,"69885080","FORCE_46.15625_-89.90625"
2580,"70330677","FORCE_46.09375_-89.34375"
2581,"75473283","FORCE_45.90625_-88.90625"
2582,"70336273","FORCE_45.59375_-89.40625"
2583,"69884026","FORCE_46.21875_-89.84375"
2584,"69884908","FORCE_46.15625_-89.90625"
2585,"123147895","FORCE_46.28125_-89.71875"
2586,"JAZ_28","FORCE_46.21875_-89.28125"
2587,"123397594","FORCE_46.21875_-89.53125"
2588,"70331423","FORCE_45.96875_-89.40625"
2589,"70333535","FORCE_45.84375_-89.84375"
2590,"111861679","FORCE_45.96875_-88.96875"
2591,"123148076","FORCE_46.28125_-89.78125"
2592,"123148109","FORCE_46.21875_-89.78125"
2593,"70335369","FORCE_45.65625_-89.46875"
2594,"123147912","FORCE_46.28125_-89.65625"
2595,"75472977","FORCE_45.96875_-88.90625"
2596,"70330671","FORCE_46.09375_-89.09375"
2597,"123148052","FORCE_46.28125_-89.65625"
2598,"70335743","FORCE_45.65625_-89.28125"
2599,"69886312","FORCE_46.03125_-89.90625"
2600,"70335761","FORCE_45.65625_-89.34375"
2601,"70333669","FORCE_45.78125_-89.71875"
2602,"JAZ_214","FORCE_45.71875_-89.28125"
2603,"123148017","FORCE_46.28125_-89.59375"
2604,"69884932","FORCE_46.15625_-89.65625"
2605,"120020868","FORCE_46.15625_-89.15625"
2606,"70332539","FORCE_45.84375_-89.21875"
2607,"69884728","FORCE_46.15625_-89.96875"
2608,"69883988","FORCE_46.21875_-89.90625"
2609,"77358218","FORCE_45.90625_-90.03125"
2610,"111861635","FORCE_45.96875_-88.96875"
2611,"JAZ_166","FORCE_45.96875_-89.90625"
2612,"123147972","FORCE_46.28125_-89.78125"
2613,"70333399","FORCE_45.78125_-89.28125"
2614,"123148126","FORCE_46.21875_-89.53125"
2615,"70332799","FORCE_45.84375_-89.15625"
2616,"70334013","FORCE_45.78125_-89.65625"
2617,"69886392","FORCE_46.03125_-90.15625"
2618,"69885092","FORCE_46.09375_-89.78125"
2619,"70330285","FORCE_46.15625_-89.34375"
2620,"70330739","FORCE_46.09375_-89.21875"
2621,"123147962","FORCE_46.28125_-89.65625"
2622,"70332321","FORCE_45.90625_-89.34375"
2623,"70334659","FORCE_45.71875_-89.71875"
2624,"JAZ_191","FORCE_45.78125_-89.09375"
2625,"123397949","FORCE_46.21875_-89.46875"
2626,"75473577","FORCE_45.90625_-88.96875"
2627,"JAZ_27","FORCE_46.21875_-89.28125"
2628,"69884124","FORCE_46.21875_-90.09375"
2629,"69884398","FORCE_46.21875_-90.03125"
2630,"JAZ_183","FORCE_45.84375_-89.21875"
2631,"123397093","FORCE_46.28125_-89.28125"
2632,"70331453","FORCE_45.96875_-89.34375"
2633,"69885426","FORCE_46.09375_-89.84375"
2634,"70332769","FORCE_45.84375_-89.09375"
2635,"70333179","FORCE_45.84375_-89.71875"
2636,"70334669","FORCE_45.71875_-89.21875"
2637,"70331857","FORCE_45.96875_-89.53125"
2638,"69883652","FORCE_46.28125_-89.90625"
2639,"70330471","FORCE_46.09375_-88.96875"
2640,"69886532","FORCE_46.03125_-89.96875"
2641,"70331667","FORCE_45.96875_-89.34375"
2642,"ZJH_5","FORCE_46.09375_-89.40625"
2643,"123397203","FORCE_46.28125_-89.40625"
2644,"69884688","FORCE_46.15625_-89.53125"
2645,"70335039","FORCE_45.71875_-89.71875"
2646,"69886444","FORCE_46.03125_-89.71875"
2647,"70330355","FORCE_46.15625_-89.21875"
2648,"69885658","FORCE_46.09375_-89.84375"
2649,"JAZ_243","FORCE_45.65625_-89.65625"
2650,"123148187","FORCE_46.21875_-89.71875"
2651,"69885302","FORCE_46.09375_-90.09375"
2652,"70331801","FORCE_45.96875_-89.46875"
2653,"77357894","FORCE_45.96875_-89.90625"
2654,"123147921","FORCE_46.28125_-89.65625"
2655,"69884818","FORCE_46.15625_-89.90625"
2656,"70333451","FORCE_45.84375_-89.65625"
2657,"77357658","FORCE_46.03125_-90.15625"
2658,"JAZ_180","FORCE_45.84375_-89.21875"
2659,"77357648","FORCE_46.03125_-90.09375"
2660,"123397899","FORCE_46.21875_-89.34375"
2661,"70333585","FORCE_45.84375_-89.78125"
2662,"69885026","FORCE_46.15625_-90.09375"
2663,"70331203","FORCE_46.03125_-89.21875"
2664,"70331733","FORCE_45.96875_-89.15625"
2665,"69884088","FORCE_46.21875_-89.65625"
2666,"70330533","FORCE_46.09375_-89.28125"
2667,"70335345","FORCE_45.65625_-89.21875"
2668,"77357736","FORCE_45.96875_-90.09375"
2669,"77358064","FORCE_45.90625_-89.96875"
2670,"69886284","FORCE_46.03125_-89.59375"
2671,"123397806","FORCE_46.21875_-89.46875"
2672,"69886850","FORCE_45.96875_-89.84375"
2673,"70330307","FORCE_46.15625_-89.15625"
2674,"70333873","FORCE_45.78125_-89.46875"
2675,"70333469","FORCE_45.84375_-89.46875"
2676,"123148055","FORCE_46.21875_-89.65625"
2677,"70331501","FORCE_45.96875_-89.46875"
2678,"70332911","FORCE_45.84375_-89.21875"
2679,"70331759","FORCE_45.96875_-89.03125"
2680,"69886276","FORCE_46.03125_-90.21875"
2681,"70335147","FORCE_45.65625_-89.28125"
2682,"70331711","FORCE_45.96875_-89.71875"
2683,"123148143","FORCE_46.21875_-89.65625"
2684,"70334619","FORCE_45.71875_-89.40625"
2685,"JAZ_229","FORCE_45.71875_-89.34375"
2686,"JAZ_38","FORCE_46.21875_-89.46875"
2687,"69886098","FORCE_46.09375_-90.28125"
2688,"69886134","FORCE_46.03125_-89.84375"
2689,"70335609","FORCE_45.65625_-89.53125"
2690,"123147837","FORCE_46.28125_-89.90625"
2691,"69884788","FORCE_46.15625_-90.09375"
2692,"123398267","FORCE_46.15625_-89.46875"
2693,"69884458","FORCE_46.15625_-89.65625"
2694,"69885376","FORCE_46.09375_-90.09375"
2695,"69885054","FORCE_46.15625_-89.90625"
2696,"77357968","FORCE_45.96875_-90.15625"
2697,"70331439","FORCE_45.96875_-89.34375"
2698,"70330681","FORCE_46.09375_-89.21875"
2699,"70333103","FORCE_45.84375_-89.03125"
2700,"70333153","FORCE_45.84375_-89.46875"
2701,"70333931","FORCE_45.78125_-89.59375"
2702,"69883974","FORCE_46.21875_-90.03125"
2703,"123148150","FORCE_46.21875_-89.65625"
2704,"69885802","FORCE_46.09375_-89.65625"
2705,"69884926","FORCE_46.09375_-89.46875"
2706,"70331803","FORCE_45.96875_-89.65625"
2707,"70334071","FORCE_45.78125_-89.59375"
2708,"69885276","FORCE_46.09375_-89.59375"
2709,"70331577","FORCE_45.96875_-89.59375"
2710,"70330213","FORCE_46.15625_-89.28125"
2711,"70333251","FORCE_45.84375_-89.71875"
2712,"69886796","FORCE_45.96875_-89.96875"
2713,"70333299","FORCE_45.84375_-89.46875"
2714,"70331209","FORCE_46.03125_-89.21875"
2715,"69885556","FORCE_46.09375_-90.15625"
2716,"70334139","FORCE_45.71875_-89.21875"
2717,"70331863","FORCE_45.90625_-89.15625"
2718,"123397911","FORCE_46.21875_-89.40625"
2719,"123147778","FORCE_46.34375_-89.90625"
2720,"69884436","FORCE_46.15625_-89.96875"
2721,"69885744","FORCE_46.09375_-89.59375"
2722,"69883886","FORCE_46.21875_-90.03125"
2723,"69883906","FORCE_46.21875_-90.03125"
2724,"70334263","FORCE_45.78125_-89.78125"
2725,"70331349","FORCE_45.96875_-89.40625"
2726,"70335851","FORCE_45.59375_-89.34375"
2727,"JAZ_123","FORCE_46.09375_-89.84375"
2728,"69883850","FORCE_46.28125_-90.03125"
2729,"69884110","FORCE_46.21875_-89.65625"
2730,"70331785","FORCE_45.96875_-89.71875"
2731,"JAZ_87","FORCE_46.15625_-90.03125"
2732,"69884982","FORCE_46.09375_-89.40625"
2733,"70332763","FORCE_45.84375_-89.09375"
2734,"123397370","FORCE_46.28125_-89.53125"
2735,"70333193","FORCE_45.84375_-89.78125"
2736,"70336079","FORCE_45.59375_-89.53125"
2737,"70330341","FORCE_46.15625_-89.34375"
2738,"JAZ_15","FORCE_46.28125_-89.53125"
2739,"69884956","FORCE_46.09375_-89.53125"
2740,"70333819","FORCE_45.78125_-89.21875"
2741,"69885236","FORCE_46.09375_-89.59375"
2742,"69885324","FORCE_46.09375_-89.59375"
2743,"123148048","FORCE_46.21875_-89.59375"
2744,"69886380","FORCE_46.03125_-89.71875"
2745,"70334185","FORCE_45.71875_-89.40625"
2746,"70331551","FORCE_45.96875_-89.09375"
2747,"69885112","FORCE_46.09375_-89.65625"
2748,"70332619","FORCE_45.90625_-89.90625"
2749,"70333545","FORCE_45.78125_-89.34375"
2750,"123148098","FORCE_46.21875_-89.78125"
2751,"70331135","FORCE_46.03125_-89.40625"
2752,"70331641","FORCE_45.96875_-89.09375"
2753,"69885668","FORCE_46.09375_-90.15625"
2754,"123148094","FORCE_46.21875_-89.78125"
2755,"70334243","FORCE_45.78125_-89.71875"
2756,"70334501","FORCE_45.71875_-89.21875"
2757,"70331001","FORCE_46.03125_-89.53125"
2758,"70332833","FORCE_45.90625_-89.78125"
2759,"69886560","FORCE_46.03125_-89.90625"
2760,"70336141","FORCE_45.59375_-89.59375"
2761,"JAZ_204","FORCE_45.71875_-89.65625"
2762,"123397605","FORCE_46.21875_-89.21875"
2763,"70331119","FORCE_46.03125_-89.09375"
2764,"70335455","FORCE_45.65625_-89.65625"
2765,"123147949","FORCE_46.28125_-89.65625"
2766,"69884252","FORCE_46.15625_-89.71875"
2767,"70331105","FORCE_46.03125_-89.53125"
2768,"70332955","FORCE_45.84375_-89.34375"
2769,"70333783","FORCE_45.78125_-89.28125"
2770,"77358220","FORCE_45.90625_-90.09375"
2771,"70334041","FORCE_45.78125_-89.28125"
2772,"70331133","FORCE_46.03125_-89.53125"
2773,"70331449","FORCE_45.96875_-89.28125"
2774,"70332261","FORCE_45.90625_-89.59375"
2775,"70333579","FORCE_45.78125_-89.03125"
2776,"70334053","FORCE_45.78125_-89.59375"
2777,"70333051","FORCE_45.84375_-89.59375"
2778,"70331451","FORCE_45.96875_-89.46875"
2779,"123397118","FORCE_46.21875_-89.28125"
2780,"70332157","FORCE_45.90625_-89.21875"
2781,"123148086","FORCE_46.21875_-89.71875"
2782,"69883752","FORCE_46.28125_-89.96875"
2783,"JAZ_117","FORCE_46.09375_-89.84375"
2784,"70333847","FORCE_45.78125_-89.34375"
2785,"70332551","FORCE_45.90625_-89.28125"
2786,"JAZ_13","FORCE_46.21875_-89.59375"
2787,"70332339","FORCE_45.90625_-89.53125"
2788,"70334147","FORCE_45.78125_-89.78125"
2789,"77358124","FORCE_45.90625_-90.03125"
2790,"69884236","FORCE_46.15625_-89.65625"
2791,"69886528","FORCE_46.03125_-89.90625"
2792,"70333029","FORCE_45.84375_-89.59375"
2793,"JAZ_95","FORCE_46.09375_-89.96875"
2794,"70333517","FORCE_45.78125_-89.46875"
2795,"77357866","FORCE_45.96875_-90.15625"
2796,"123397922","FORCE_46.21875_-89.40625"
2797,"69884160","FORCE_46.21875_-89.84375"
2798,"70332003","FORCE_45.90625_-89.03125"
2799,"70331885","FORCE_45.96875_-89.40625"
2800,"77357886","FORCE_45.96875_-90.03125"
2801,"70331549","FORCE_45.96875_-89.21875"
2802,"70336143","FORCE_45.59375_-89.59375"
2803,"69884592","FORCE_46.15625_-89.59375"
2804,"123397672","FORCE_46.21875_-89.46875"
2805,"70333525","FORCE_45.78125_-89.59375"
2806,"70331913","FORCE_45.90625_-89.15625"
