FID_	OBJECTID	Id	Permanent_	GNIS_ID	Area_m2	WALA	NLCDV0	NLCDV11	NLCDV12	NLCDV21	NLCDV22	NLCDV23	NLCDV24	NLCDV31	NLCDV41	NLCDV42	NLCDV43	NLCDV52	NLCDV71	NLCDV81	NLCDV82	NLCDV90	NLCDV95	NLCDVSUM	percentWetland
NA	1112	0	69885080	1577309	1076720.995	20.23085029	0	134	0	311	22	6	7	0	451	34	79	16	11	0	0	131	0	1202	0.122659176029963
NA	1113	0	69885086	NA	1598.807747	4.032850786	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1
NA	1114	0	69885088	NA	81951.0004	10.93524604	0	12	0	0	0	0	0	0	26	4	14	1	0	0	0	38	0	95	0.457831325301205
NA	1115	0	69885092	NA	59719.61572	16.33026453	0	0	0	12	0	0	0	0	1	4	9	0	0	0	0	14	26	66	0.606060606060606
NA	1116	0	69885098	NA	9970.488084	12.06654104	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	5	0	11	0.454545454545455
NA	1117	0	69885104	1565220	696571.9049	3.912278435	0	215	0	44	0	0	0	0	344	2	9	0	0	0	0	158	0	772	0.283662477558348
NA	1118	0	69885112	1568380	1969040.986	9.638828882	0	231	0	253	149	28	16	0	319	24	135	0	48	0	0	734	247	2184	0.502304147465438
NA	1119	0	69885116	NA	15669.94242	5.966620588	0	5	0	0	0	0	0	0	2	0	2	0	0	0	0	6	0	15	0.6
NA	1120	0	69885120	NA	60469.95032	14.08943841	0	0	0	6	0	0	0	0	15	0	19	0	0	0	0	24	0	64	0.375
NA	1121	0	69885124	NA	59988.81471	33.73566437	0	0	0	2	0	0	0	0	26	0	0	0	0	0	0	39	0	67	0.582089552238806
NA	1122	0	69885128	1567320	268963.7634	29.17759051	0	12	0	0	0	0	0	0	113	51	10	0	0	0	0	114	0	300	0.395833333333333
NA	1123	0	69885130	NA	23171.04241	6.291164842	0	5	0	1	0	0	0	0	0	0	10	0	0	0	0	10	0	26	0.476190476190476
NA	1124	0	69885132	1562147	4905040.068	47.65446345	0	175	0	80	0	0	0	0	468	317	212	103	0	0	0	3669	426	5450	0.776303317535545
NA	1125	0	69885134	NA	29120.20595	30.42028195	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	1	8	34	0.264705882352941
NA	1126	0	69885136	NA	37360.32621	7.55626798	0	6	0	0	0	0	0	0	8	0	13	0	0	0	0	14	0	41	0.4
NA	1127	0	69885138	1570308	721977.0775	4.829975622	0	177	0	37	0	0	0	0	494	0	64	0	0	0	0	32	0	804	0.05103668261563
NA	1128	0	69885142	1574547	569876613.7	505.9069842	0	106700	0	30999	893	88	32	63	161370	29062	107076	4417	2798	254	4290	158880	26268	633190	0.351664798951547
NA	1129	0	69885146	NA	363686.809	310.6457689	0	0	0	69	6	0	0	0	31	3	42	0	0	0	24	189	40	404	0.566831683168317
NA	1130	0	69885148	1560804	73068.50901	7.804146922	0	13	0	0	0	0	0	0	1	0	10	0	0	0	0	57	0	81	0.838235294117647
NA	1131	0	69885152	NA	22978.0891	1.801829454	0	14	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	24	0.8
NA	1132	0	69885154	1563848	1021124.69	7.700605215	0	158	0	26	0	0	0	0	411	109	73	65	0	0	0	282	13	1137	0.301327885597549
NA	1133	0	69885156	NA	6455.681136	11.24783282	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	2	0	6	0.333333333333333
NA	1134	0	69885158	NA	335334.2137	81.48116544	0	0	0	20	0	0	0	0	30	6	139	0	0	0	0	146	32	373	0.477211796246649
NA	1135	0	69885162	NA	73489.80673	50.75546615	0	0	0	16	0	0	0	0	0	14	15	0	0	0	0	36	0	81	0.444444444444444
NA	1136	0	69885164	NA	124515.4193	5.664179963	0	22	0	3	0	0	0	0	24	12	20	0	0	0	0	55	0	136	0.482456140350877
NA	1137	0	69885166	1567668	31271.57993	4.043932719	0	9	0	0	0	0	0	0	11	0	0	3	0	0	0	13	0	36	0.481481481481481
NA	1138	0	69885168	1568427	11019569.61	10.46473616	0	1861	0	742	93	15	6	0	1687	218	1250	1	0	0	454	2673	3244	12244	0.569873832225754
NA	1139	0	69885170	NA	39220.74824	14.88541033	0	0	0	1	0	0	0	0	42	0	0	0	0	0	0	0	0	43	0
NA	1140	0	69885176	NA	615551.9633	35.65169816	0	25	0	20	0	0	0	0	32	17	223	0	0	0	0	326	41	684	0.55690440060698
NA	1142	0	69885184	NA	154087.0328	5.327736113	0	37	0	11	0	0	0	0	0	0	31	0	0	0	0	94	0	173	0.691176470588235
NA	1143	0	69885188	NA	308486.1355	47.5090169	0	18	0	2	0	0	0	0	234	0	10	25	0	0	0	53	0	342	0.16358024691358
NA	1144	0	69885192	NA	2776632.142	1115.214877	0	13	0	35	0	0	0	0	1222	0	725	0	0	0	0	913	166	3074	0.35249918327344
NA	1145	0	69885206	NA	5667.94316	5.583981116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	1
NA	1146	0	69885208	NA	13287.64533	8.596020775	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	15	0
NA	1147	0	69885210	1563864	1217991.339	8.019209219	0	211	0	39	0	0	0	0	343	31	114	117	0	0	0	394	101	1350	0.43459174714662
NA	1148	0	69885212	NA	7824.370344	14.12400325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	9	1
NA	1149	0	69885218	NA	48480.76017	7.478951813	0	6	0	0	0	0	0	0	0	3	5	2	0	0	0	39	0	55	0.795918367346939
NA	1150	0	69885230	1562146	262017.8064	6.019108471	0	52	0	6	0	0	0	0	168	8	8	0	0	0	0	49	0	291	0.205020920502092
NA	1151	0	69885234	NA	3557986.353	1762.63186	0	61	0	73	0	0	0	0	330	261	132	43	0	0	0	2832	221	3953	0.784429599177801
NA	1152	0	69885236	NA	324146.3547	9.97510707	0	43	0	0	0	0	0	0	106	0	76	0	0	0	0	103	29	357	0.420382165605096
NA	1153	0	69885240	NA	3385373.346	2103.387488	0	61	0	73	0	0	0	0	316	261	132	41	0	0	0	2715	159	3758	0.777387070597782
NA	1154	0	69885242	1565350	541781.2958	3.339144087	0	189	0	48	5	0	0	0	21	83	19	0	0	0	0	240	0	605	0.576923076923077
NA	1155	0	69885246	1570443	4434493.968	75.90818146	0	81	0	0	0	0	0	0	932	201	190	481	0	0	105	2564	373	4927	0.606066859265374
NA	1156	0	69885248	NA	52925.17289	46.97704124	0	0	0	0	0	0	0	0	31	0	18	0	0	0	0	10	0	59	0.169491525423729
NA	1157	0	69885252	1570313	24883463.3	53.02033126	0	1816	0	418	0	0	0	0	6624	342	6310	53	83	0	0	10810	1188	27644	0.464534613597646
