YEARS	datetime	signal_co2	rcp_co2	co2	orig_datetime
2065	2065-05-11	4.21250000000003	639.29052	643.50302	2006-05-11
2065	2065-05-12	3.88249999999999	639.29052	643.17302	2006-05-12
2065	2065-05-13	4.13249999999999	639.29052	643.42302	2006-05-13
2065	2065-05-14	4.33250000000004	639.29052	643.62302	2006-05-14
2065	2065-05-15	4.45249999999999	639.29052	643.74302	2006-05-15
2065	2065-05-16	4.23250000000002	639.29052	643.52302	2006-05-16
2065	2065-05-17	4.53250000000003	639.29052	643.82302	2006-05-17
2065	2065-05-18	4.14250000000004	639.29052	643.43302	2006-05-18
2065	2065-05-19	4.48250000000002	639.29052	643.77302	2006-05-19
2065	2065-05-20	4.46250000000003	639.29052	643.75302	2006-05-20
2065	2065-05-21	4.35250000000002	639.29052	643.64302	2006-05-21
2065	2065-05-22	4.49250000000001	639.29052	643.78302	2006-05-22
2065	2065-05-23	4.73250000000002	639.29052	644.02302	2006-05-23
2065	2065-05-24	4.6925	639.29052	643.98302	2006-05-24
2065	2065-05-25	3.8725	639.29052	643.16302	2006-05-25
2065	2065-05-26	3.27250000000004	639.29052	642.56302	2006-05-26
2065	2065-05-27	2.73250000000002	639.29052	642.02302	2006-05-27
2065	2065-05-28	3.15250000000003	639.29052	642.44302	2006-05-28
2065	2065-05-29	3.82249999999999	639.29052	643.11302	2006-05-29
2065	2065-05-30	4.16250000000002	639.29052	643.45302	2006-05-30
2065	2065-05-31	4.01250000000005	639.29052	643.30302	2006-05-31
2065	2065-06-01	3.86250000000001	639.29052	643.15302	2006-06-01
2065	2065-06-02	3.77250000000004	639.29052	643.06302	2006-06-02
2065	2065-06-03	3.77250000000004	639.29052	643.06302	2006-06-03
2065	2065-06-04	3.78250000000003	639.29052	643.07302	2006-06-04
2065	2065-06-05	3.59250000000003	639.29052	642.88302	2006-06-05
2065	2065-06-06	3.60250000000002	639.29052	642.89302	2006-06-06
2065	2065-06-07	3.70249999999999	639.29052	642.99302	2006-06-07
2065	2065-06-08	3.79250000000002	639.29052	643.08302	2006-06-08
2065	2065-06-09	3.45249999999999	639.29052	642.74302	2006-06-09
2065	2065-06-10	3.63249999999999	639.29052	642.92302	2006-06-10
2065	2065-06-11	3.5025	639.29052	642.79302	2006-06-11
2065	2065-06-12	3.52250000000004	639.29052	642.81302	2006-06-12
2065	2065-06-13	3.4425	639.29052	642.73302	2006-06-13
2065	2065-06-14	3.49250000000001	639.29052	642.78302	2006-06-14
2065	2065-06-15	3.59250000000003	639.29052	642.88302	2006-06-15
2065	2065-06-16	3.52250000000004	639.29052	642.81302	2006-06-16
2065	2065-06-17	3.41250000000002	639.29052	642.70302	2006-06-17
2065	2065-06-18	3.34250000000003	639.29052	642.63302	2006-06-18
2065	2065-06-19	3.09250000000003	639.29052	642.38302	2006-06-19
2065	2065-06-20	2.84250000000003	639.29052	642.13302	2006-06-20
2065	2065-06-21	2.9425	639.29052	642.23302	2006-06-21
2065	2065-06-22	2.96250000000003	639.29052	642.25302	2006-06-22
2065	2065-06-23	2.8725	639.29052	642.16302	2006-06-23
2065	2065-06-24	2.57249999999999	639.29052	641.86302	2006-06-24
2065	2065-06-25	2.84250000000003	639.29052	642.13302	2006-06-25
2065	2065-06-26	2.36250000000001	639.29052	641.65302	2006-06-26
2065	2065-06-27	2.8725	639.29052	642.16302	2006-06-27
2065	2065-06-28	2.67250000000001	639.29052	641.96302	2006-06-28
2065	2065-06-29	2.6225	639.29052	641.91302	2006-06-29
2065	2065-06-30	2.40250000000003	639.29052	641.69302	2006-06-30
2065	2065-07-01	2.2525	639.29052	641.54302	2006-07-01
2065	2065-07-02	2.17250000000001	639.29052	641.46302	2006-07-02
2065	2065-07-03	2.4425	639.29052	641.73302	2006-07-03
2065	2065-07-04	2.4425	639.29052	641.73302	2006-07-04
2065	2065-07-05	2.32249999999999	639.29052	641.61302	2006-07-05
2065	2065-07-06	2.03250000000003	639.29052	641.32302	2006-07-06
2065	2065-07-07	2.04250000000002	639.29052	641.33302	2006-07-07
2065	2065-07-08	2.05250000000001	639.29052	641.34302	2006-07-08
2065	2065-07-09	2.1225	639.29052	641.41302	2006-07-09
2065	2065-07-10	2.22750000000002	639.29052	641.51802	2006-07-10
2065	2065-07-11	2.33250000000004	639.29052	641.62302	2006-07-11
2065	2065-07-12	2.0625	639.29052	641.35302	2006-07-12
2065	2065-07-13	1.89250000000004	639.29052	641.18302	2006-07-13
2065	2065-07-14	1.66250000000002	639.29052	640.95302	2006-07-14
2065	2065-07-15	1.42250000000001	639.29052	640.71302	2006-07-15
2065	2065-07-16	1.07749999999999	639.29052	640.36802	2006-07-16
2065	2065-07-17	0.732500000000016	639.29052	640.02302	2006-07-17
2065	2065-07-18	0.682500000000005	639.29052	639.97302	2006-07-18
2065	2065-07-19	1.2525	639.29052	640.54302	2006-07-19
2065	2065-07-20	1.02250000000004	639.29052	640.31302	2006-07-20
2065	2065-07-21	1.01250000000005	639.29052	640.30302	2006-07-21
2065	2065-07-22	1.0025	639.29052	640.29302	2006-07-22
2065	2065-07-23	0.962500000000034	639.29052	640.25302	2006-07-23
2065	2065-07-24	0.782500000000027	639.29052	640.07302	2006-07-24
2065	2065-07-25	1.23250000000002	639.29052	640.52302	2006-07-25
2065	2065-07-26	1.1925	639.29052	640.48302	2006-07-26
2065	2065-07-27	1.6925	639.29052	640.98302	2006-07-27
2065	2065-07-28	1.10250000000002	639.29052	640.39302	2006-07-28
2065	2065-07-29	1.09250000000003	639.29052	640.38302	2006-07-29
2065	2065-07-30	0.8125	639.29052	640.10302	2006-07-30
2065	2065-07-31	0.522500000000036	639.29052	639.81302	2006-07-31
2065	2065-08-01	0.742500000000007	639.29052	640.03302	2006-08-01
2065	2065-08-02	0.862500000000011	639.29052	640.15302	2006-08-02
2065	2065-08-03	0.752499999999998	639.29052	640.04302	2006-08-03
2065	2065-08-04	0.722500000000025	639.29052	640.01302	2006-08-04
2065	2065-08-05	0.35250000000002	639.29052	639.64302	2006-08-05
2065	2065-08-06	-0.827499999999986	639.29052	638.46302	2006-08-06
2065	2065-08-07	-1.01749999999998	639.29052	638.27302	2006-08-07
2065	2065-08-08	-0.574166666666656	639.29052	638.716353333333	2006-08-08
2065	2065-08-09	-0.130833333333328	639.29052	639.159686666667	2006-08-09
2065	2065-08-10	0.3125	639.29052	639.60302	2006-08-10
2065	2065-08-11	0.212500000000034	639.29052	639.50302	2006-08-11
2065	2065-08-12	0.222500000000025	639.29052	639.51302	2006-08-12
2065	2065-08-13	-0.0674999999999955	639.29052	639.22302	2006-08-13
2065	2065-08-14	0.172500000000014	639.29052	639.46302	2006-08-14
2065	2065-08-15	-0.797500000000014	639.29052	638.49302	2006-08-15
2065	2065-08-16	-0.64749999999998	639.29052	638.64302	2006-08-16
2065	2065-08-17	-0.027499999999975	639.29052	639.26302	2006-08-17
2065	2065-08-18	-0.40749999999997	639.29052	638.88302	2006-08-18
2065	2065-08-19	-0.627499999999998	639.29052	638.66302	2006-08-19
2065	2065-08-20	-0.817499999999995	639.29052	638.47302	2006-08-20
2065	2065-08-21	-0.867500000000007	639.29052	638.42302	2006-08-21
2065	2065-08-22	-0.697499999999991	639.29052	638.59302	2006-08-22
2065	2065-08-23	-0.912500000000023	639.29052	638.37802	2006-08-23
2065	2065-08-24	-1.1275	639.29052	638.16302	2006-08-24
2065	2065-08-25	-1.10749999999996	639.29052	638.18302	2006-08-25
2065	2065-08-26	-0.987500000000011	639.29052	638.30302	2006-08-26
2065	2065-08-27	-0.877499999999998	639.29052	638.41302	2006-08-27
2065	2065-08-28	-1.0575	639.29052	638.23302	2006-08-28
2065	2065-08-29	-0.9375	639.29052	638.35302	2006-08-29
2065	2065-08-30	-1.1275	639.29052	638.16302	2006-08-30
2065	2065-08-31	-1.59749999999997	639.29052	637.69302	2006-08-31
2065	2065-09-01	-1.41749999999996	639.29052	637.87302	2006-09-01
2065	2065-09-02	-2.07749999999999	639.29052	637.21302	2006-09-02
2065	2065-09-03	-1.95749999999998	639.29052	637.33302	2006-09-03
2065	2065-09-04	-1.96749999999997	639.29052	637.32302	2006-09-04
2065	2065-09-05	-1.75749999999999	639.29052	637.53302	2006-09-05
2065	2065-09-06	-1.46749999999997	639.29052	637.82302	2006-09-06
2065	2065-09-07	-1.60249999999996	639.29052	637.68802	2006-09-07
2065	2065-09-08	-1.73750000000001	639.29052	637.55302	2006-09-08
2065	2065-09-09	-2.08749999999998	639.29052	637.20302	2006-09-09
2065	2065-09-10	-1.75749999999999	639.29052	637.53302	2006-09-10
2065	2065-09-11	-1.63749999999999	639.29052	637.65302	2006-09-11
2065	2065-09-12	-1.73750000000001	639.29052	637.55302	2006-09-12
2065	2065-09-13	-1.85749999999996	639.29052	637.43302	2006-09-13
2065	2065-09-14	-1.44749999999999	639.29052	637.84302	2006-09-14
2065	2065-09-15	-1.79750000000001	639.29052	637.49302	2006-09-15
2065	2065-09-16	-1.76749999999998	639.29052	637.52302	2006-09-16
2065	2065-09-17	-2.00749999999999	639.29052	637.28302	2006-09-17
2065	2065-09-18	-2.04750000000001	639.29052	637.24302	2006-09-18
2065	2065-09-19	-1.90749999999997	639.29052	637.38302	2006-09-19
2065	2065-09-20	-2.00749999999999	639.29052	637.28302	2006-09-20
2065	2065-09-21	-2.2475	639.29052	637.04302	2006-09-21
2065	2065-09-22	-2.51749999999998	639.29052	636.77302	2006-09-22
2065	2065-09-23	-2.45749999999998	639.29052	636.83302	2006-09-23
2065	2065-09-24	-2.35749999999996	639.29052	636.93302	2006-09-24
2065	2065-09-25	-2.32749999999999	639.29052	636.96302	2006-09-25
2065	2065-09-26	-2.20749999999998	639.29052	637.08302	2006-09-26
2065	2065-09-27	-2.33749999999998	639.29052	636.95302	2006-09-27
2065	2065-09-28	-1.70749999999998	639.29052	637.58302	2006-09-28
2065	2065-09-29	-1.52749999999997	639.29052	637.76302	2006-09-29
2065	2065-09-30	-1.58749999999998	639.29052	637.70302	2006-09-30
2065	2065-10-01	-1.53749999999997	639.29052	637.75302	2006-10-01
2065	2065-10-02	-2.03749999999997	639.29052	637.25302	2006-10-02
2065	2065-10-03	-2.27749999999997	639.29052	637.01302	2006-10-03
2065	2065-10-04	-2.19749999999999	639.29052	637.09302	2006-10-04
2065	2065-10-05	-2.22749999999996	639.29052	637.06302	2006-10-05
2065	2065-10-06	-1.67750000000001	639.29052	637.61302	2006-10-06
2065	2065-10-07	-1.91749999999996	639.29052	637.37302	2006-10-07
2065	2065-10-08	-1.75749999999999	639.29052	637.53302	2006-10-08
2065	2065-10-09	-1.95749999999998	639.29052	637.33302	2006-10-09
2065	2065-10-10	-2.36750000000001	639.29052	636.92302	2006-10-10
2065	2065-10-11	-2.20749999999998	639.29052	637.08302	2006-10-11
2065	2065-10-12	-1.90749999999997	639.29052	637.38302	2006-10-12
2065	2065-10-13	-1.26749999999998	639.29052	638.02302	2006-10-13
2065	2065-10-14	-1.3175	639.29052	637.97302	2006-10-14
2065	2065-10-15	-1.85749999999996	639.29052	637.43302	2006-10-15
2065	2065-10-16	-1.86750000000001	639.29052	637.42302	2006-10-16
2065	2065-10-17	-1.8075	639.29052	637.48302	2006-10-17
2065	2065-10-18	-1.9975	639.29052	637.29302	2006-10-18
2065	2065-10-19	-1.9217857142857	639.29052	637.368734285714	2006-10-19
2065	2065-10-20	-1.84607142857141	639.29052	637.444448571429	2006-10-20
2065	2065-10-21	-1.77035714285711	639.29052	637.520162857143	2006-10-21
2065	2065-10-22	-1.69464285714287	639.29052	637.595877142857	2006-10-22
2065	2065-10-23	-1.61892857142857	639.29052	637.671591428571	2006-10-23
2065	2065-10-24	-1.54321428571427	639.29052	637.747305714286	2006-10-24
2065	2065-10-25	-1.46749999999997	639.29052	637.82302	2006-10-25
2065	2065-10-26	-1.57749999999999	639.29052	637.71302	2006-10-26
2065	2065-10-27	-1.3775	639.29052	637.91302	2006-10-27
2065	2065-10-28	-0.957499999999982	639.29052	638.33302	2006-10-28
2065	2065-10-29	-0.987500000000011	639.29052	638.30302	2006-10-29
2065	2065-10-30	-0.89749999999998	639.29052	638.39302	2006-10-30
2065	2065-10-31	-1.20749999999998	639.29052	638.08302	2006-10-31
2065	2065-11-01	-1.82749999999999	639.29052	637.46302	2006-11-01
2065	2065-11-02	-1.20749999999998	639.29052	638.08302	2006-11-02
2065	2065-11-03	-1.11750000000001	639.29052	638.17302	2006-11-03
2065	2065-11-04	-1.11750000000001	639.29052	638.17302	2006-11-04
2065	2065-11-05	-1.11750000000001	639.29052	638.17302	2006-11-05
2065	2065-11-06	-1.11750000000001	639.29052	638.17302	2006-11-06
2065	2065-11-07	-1.10749999999996	639.29052	638.18302	2006-11-07
2065	2065-11-08	-1.0575	639.29052	638.23302	2006-11-08
2065	2065-11-09	-1.11750000000001	639.29052	638.17302	2006-11-09
2065	2065-11-10	-1.07749999999999	639.29052	638.21302	2006-11-10
2065	2065-11-11	-1.00749999999999	639.29052	638.28302	2006-11-11
2065	2065-11-12	-0.877499999999998	639.29052	638.41302	2006-11-12
2065	2065-11-13	-0.987500000000011	639.29052	638.30302	2006-11-13
2065	2065-11-14	-0.847499999999968	639.29052	638.44302	2006-11-14
2065	2065-11-15	-0.837499999999977	639.29052	638.45302	2006-11-15
2065	2065-11-16	-0.697499999999991	639.29052	638.59302	2006-11-16
2065	2065-11-17	-0.857499999999959	639.29052	638.43302	2006-11-17
2065	2065-11-18	-0.797500000000014	639.29052	638.49302	2006-11-18
2065	2065-11-19	-1.03749999999997	639.29052	638.25302	2006-11-19
2065	2065-11-20	-1.17750000000001	639.29052	638.11302	2006-11-20
2065	2065-11-21	-0.757499999999993	639.29052	638.53302	2006-11-21
2065	2065-11-22	-0.547500000000014	639.29052	638.74302	2006-11-22
2065	2065-11-23	0.0325000000000273	639.29052	639.32302	2006-11-23
2065	2065-11-24	0.622500000000002	639.29052	639.91302	2006-11-24
2065	2065-11-25	0.502499999999998	639.29052	639.79302	2006-11-25
2065	2065-11-26	0.472500000000025	639.29052	639.76302	2006-11-26
2065	2065-11-27	0.282500000000027	639.29052	639.57302	2006-11-27
2065	2065-11-28	0.742500000000007	639.29052	640.03302	2006-11-28
2065	2065-11-29	0.152500000000032	639.29052	639.44302	2006-11-29
2065	2065-11-30	-0.0874999999999773	639.29052	639.20302	2006-11-30
2065	2065-12-01	0.492500000000007	639.29052	639.78302	2006-12-01
2065	2065-12-02	0.662500000000023	639.29052	639.95302	2006-12-02
2065	2065-12-03	0.632499999999993	639.29052	639.92302	2006-12-03
2065	2065-12-04	0.672500000000014	639.29052	639.96302	2006-12-04
2065	2065-12-05	0.522500000000036	639.29052	639.81302	2006-12-05
2065	2065-12-06	0.462500000000034	639.29052	639.75302	2006-12-06
2065	2065-12-07	0.492500000000007	639.29052	639.78302	2006-12-07
2065	2065-12-08	0.492500000000007	639.29052	639.78302	2006-12-08
2065	2065-12-09	0.872500000000002	639.29052	640.16302	2006-12-09
2065	2065-12-10	0.59250000000003	639.29052	639.88302	2006-12-10
2065	2065-12-11	1.10250000000002	639.29052	640.39302	2006-12-11
2065	2065-12-12	0.962500000000034	639.29052	640.25302	2006-12-12
2065	2065-12-13	0.232500000000016	639.29052	639.52302	2006-12-13
2065	2065-12-14	0.192499999999995	639.29052	639.48302	2006-12-14
2065	2065-12-15	0.462500000000034	639.29052	639.75302	2006-12-15
2065	2065-12-16	0.802500000000009	639.29052	640.09302	2006-12-16
2065	2065-12-17	1.21250000000003	639.29052	640.50302	2006-12-17
2065	2065-12-18	0.922500000000014	639.29052	640.21302	2006-12-18
2065	2065-12-19	1.48250000000002	639.29052	640.77302	2006-12-19
2065	2065-12-20	1.53250000000003	639.29052	640.82302	2006-12-20
2065	2065-12-21	1.53250000000003	639.29052	640.82302	2006-12-21
2065	2065-12-22	1.45249999999999	639.29052	640.74302	2006-12-22
2065	2065-12-23	1.24250000000001	639.29052	640.53302	2006-12-23
2065	2065-12-24	1.03250000000003	639.29052	640.32302	2006-12-24
2065	2065-12-25	1.0025	639.29052	640.29302	2006-12-25
2065	2065-12-26	1.0025	639.29052	640.29302	2006-12-26
2065	2065-12-27	1.05250000000001	639.29052	640.34302	2006-12-27
2065	2065-12-28	0.942499999999995	639.29052	640.23302	2006-12-28
2065	2065-12-29	2.03250000000003	639.29052	641.32302	2006-12-29
2065	2065-12-30	2.41250000000002	639.29052	641.70302	2006-12-30
2065	2065-12-31	1.39250000000004	639.29052	640.68302	2006-12-31
2066	2066-01-01	-0.717499999999973	646.65274	645.93524	2007-01-01
2066	2066-01-02	-0.487499999999955	646.65274	646.16524	2007-01-02
2066	2066-01-03	-0.587499999999977	646.65274	646.06524	2007-01-03
2066	2066-01-04	-0.827499999999986	646.65274	645.82524	2007-01-04
2066	2066-01-05	-0.86749999999995	646.65274	645.78524	2007-01-05
2066	2066-01-06	-0.597499999999968	646.65274	646.05524	2007-01-06
2066	2066-01-07	-0.451499999999953	646.65274	646.20124	2007-01-07
2066	2066-01-08	-0.305499999999938	646.65274	646.34724	2007-01-08
2066	2066-01-09	-0.15949999999998	646.65274	646.49324	2007-01-09
2066	2066-01-10	-0.013499999999965	646.65274	646.63924	2007-01-10
2066	2066-01-11	0.13250000000005	646.65274	646.78524	2007-01-11
2066	2066-01-12	0.0125000000000455	646.65274	646.66524	2007-01-12
2066	2066-01-13	0.252499999999998	646.65274	646.90524	2007-01-13
2066	2066-01-14	0.0625	646.65274	646.71524	2007-01-14
2066	2066-01-15	-0.607499999999959	646.65274	646.04524	2007-01-15
2066	2066-01-16	-0.817499999999995	646.65274	645.83524	2007-01-16
2066	2066-01-17	-0.967499999999973	646.65274	645.68524	2007-01-17
2066	2066-01-18	-0.564166666666665	646.65274	646.088573333333	2007-01-18
2066	2066-01-19	-0.160833333333301	646.65274	646.491906666667	2007-01-19
2066	2066-01-20	0.242500000000007	646.65274	646.89524	2007-01-20
2066	2066-01-21	-0.14749999999998	646.65274	646.50524	2007-01-21
2066	2066-01-22	-0.277499999999975	646.65274	646.37524	2007-01-22
2066	2066-01-23	-0.14749999999998	646.65274	646.50524	2007-01-23
2066	2066-01-24	0.60250000000002	646.65274	647.25524	2007-01-24
2066	2066-01-25	1.35250000000002	646.65274	648.00524	2007-01-25
2066	2066-01-26	2.10250000000002	646.65274	648.75524	2007-01-26
2066	2066-01-27	2.08250000000004	646.65274	648.73524	2007-01-27
2066	2066-01-28	1.8125	646.65274	648.46524	2007-01-28
2066	2066-01-29	1.57250000000005	646.65274	648.22524	2007-01-29
2066	2066-01-30	1.33250000000004	646.65274	647.98524	2007-01-30
2066	2066-01-31	1.22250000000003	646.65274	647.87524	2007-01-31
2066	2066-02-01	1.02250000000004	646.65274	647.67524	2007-02-01
2066	2066-02-02	0.272500000000036	646.65274	646.92524	2007-02-02
2066	2066-02-03	0.752499999999998	646.65274	647.40524	2007-02-03
2066	2066-02-04	0.402500000000032	646.65274	647.05524	2007-02-04
2066	2066-02-05	0.0925000000000296	646.65274	646.74524	2007-02-05
2066	2066-02-06	0.0725000000000477	646.65274	646.72524	2007-02-06
2066	2066-02-07	0.442500000000052	646.65274	647.09524	2007-02-07
2066	2066-02-08	0.142500000000041	646.65274	646.79524	2007-02-08
2066	2066-02-09	0.34250000000003	646.65274	646.99524	2007-02-09
2066	2066-02-10	1.6225	646.65274	648.27524	2007-02-10
2066	2066-02-11	1.58250000000004	646.65274	648.23524	2007-02-11
2066	2066-02-12	1.97250000000003	646.65274	648.62524	2007-02-12
2066	2066-02-13	2.28250000000003	646.65274	648.93524	2007-02-13
2066	2066-02-14	2.0025	646.65274	648.65524	2007-02-14
2066	2066-02-15	1.94999999999999	646.65274	648.60274	2007-02-15
2066	2066-02-16	1.89749999999998	646.65274	648.55024	2007-02-16
2066	2066-02-17	1.84500000000003	646.65274	648.49774	2007-02-17
2066	2066-02-18	1.79250000000002	646.65274	648.44524	2007-02-18
2066	2066-02-19	1.74000000000001	646.65274	648.39274	2007-02-19
2066	2066-02-20	1.68750000000006	646.65274	648.34024	2007-02-20
2066	2066-02-21	1.63500000000005	646.65274	648.28774	2007-02-21
2066	2066-02-22	1.58250000000004	646.65274	648.23524	2007-02-22
2066	2066-02-23	1.74250000000001	646.65274	648.39524	2007-02-23
2066	2066-02-24	1.42250000000001	646.65274	648.07524	2007-02-24
2066	2066-02-25	1.10250000000002	646.65274	647.75524	2007-02-25
2066	2066-02-26	0.802500000000009	646.65274	647.45524	2007-02-26
2066	2066-02-27	0.612500000000011	646.65274	647.26524	2007-02-27
2066	2066-02-28	0.912500000000023	646.65274	647.56524	2007-02-28
2066	2066-03-01	1.8725	646.65274	648.52524	2007-03-01
2066	2066-03-02	1.77250000000004	646.65274	648.42524	2007-03-02
2066	2066-03-03	1.5025	646.65274	648.15524	2007-03-03
2066	2066-03-04	1.21250000000003	646.65274	647.86524	2007-03-04
2066	2066-03-05	0.772500000000036	646.65274	647.42524	2007-03-05
2066	2066-03-06	0.182500000000005	646.65274	646.83524	2007-03-06
2066	2066-03-07	0.10250000000002	646.65274	646.75524	2007-03-07
2066	2066-03-08	0.262500000000045	646.65274	646.91524	2007-03-08
2066	2066-03-09	0.972500000000025	646.65274	647.62524	2007-03-09
2066	2066-03-10	1.0025	646.65274	647.65524	2007-03-10
2066	2066-03-11	1.67250000000001	646.65274	648.32524	2007-03-11
2066	2066-03-12	1.86250000000001	646.65274	648.51524	2007-03-12
2066	2066-03-13	1.85250000000002	646.65274	648.50524	2007-03-13
2066	2066-03-14	1.4325	646.65274	648.08524	2007-03-14
2066	2066-03-15	1.3725	646.65274	648.02524	2007-03-15
2066	2066-03-16	1.41250000000002	646.65274	648.06524	2007-03-16
2066	2066-03-17	1.59250000000003	646.65274	648.24524	2007-03-17
2066	2066-03-18	1.98250000000002	646.65274	648.63524	2007-03-18
2066	2066-03-19	1.82250000000005	646.65274	648.47524	2007-03-19
2066	2066-03-20	2.1825	646.65274	648.83524	2007-03-20
2066	2066-03-21	2.47250000000003	646.65274	649.12524	2007-03-21
2066	2066-03-22	2.34250000000003	646.65274	648.99524	2007-03-22
2066	2066-03-23	1.95250000000004	646.65274	648.60524	2007-03-23
2066	2066-03-24	2.76250000000005	646.65274	649.41524	2007-03-24
2066	2066-03-25	2.53250000000003	646.65274	649.18524	2007-03-25
2066	2066-03-26	2.3725	646.65274	649.02524	2007-03-26
2066	2066-03-27	2.0625	646.65274	648.71524	2007-03-27
2066	2066-03-28	2.40250000000003	646.65274	649.05524	2007-03-28
2066	2066-03-29	2.33250000000004	646.65274	648.98524	2007-03-29
2066	2066-03-30	3.59250000000003	646.65274	650.24524	2007-03-30
2066	2066-03-31	3.67250000000001	646.65274	650.32524	2007-03-31
2066	2066-04-01	3.36250000000001	646.65274	650.01524	2007-04-01
2066	2066-04-02	3.29250000000002	646.65274	649.94524	2007-04-02
2066	2066-04-03	3.34250000000003	646.65274	649.99524	2007-04-03
2066	2066-04-04	3.26250000000005	646.65274	649.91524	2007-04-04
2066	2066-04-05	2.70250000000004	646.65274	649.35524	2007-04-05
2066	2066-04-06	2.70250000000004	646.65274	649.35524	2007-04-06
2066	2066-04-07	2.8125	646.65274	649.46524	2007-04-07
2066	2066-04-08	2.67250000000001	646.65274	649.32524	2007-04-08
2066	2066-04-09	2.88250000000005	646.65274	649.53524	2007-04-09
2066	2066-04-10	2.70250000000004	646.65274	649.35524	2007-04-10
2066	2066-04-11	2.61250000000001	646.65274	649.26524	2007-04-11
2066	2066-04-12	2.52250000000004	646.65274	649.17524	2007-04-12
2066	2066-04-13	2.4325	646.65274	649.08524	2007-04-13
2066	2066-04-14	2.39250000000004	646.65274	649.04524	2007-04-14
2066	2066-04-15	3.13250000000005	646.65274	649.78524	2007-04-15
2066	2066-04-16	4.09250000000003	646.65274	650.74524	2007-04-16
2066	2066-04-17	4.89250000000004	646.65274	651.54524	2007-04-17
2066	2066-04-18	4.7525	646.65274	651.40524	2007-04-18
2066	2066-04-19	4.86250000000001	646.65274	651.51524	2007-04-19
2066	2066-04-20	4.63250000000005	646.65274	651.28524	2007-04-20
2066	2066-04-21	4.29250000000002	646.65274	650.94524	2007-04-21
2066	2066-04-22	4.44250000000005	646.65274	651.09524	2007-04-22
2066	2066-04-23	4.38250000000005	646.65274	651.03524	2007-04-23
2066	2066-04-24	4.34250000000003	646.65274	650.99524	2007-04-24
2066	2066-04-25	4.09250000000003	646.65274	650.74524	2007-04-25
2066	2066-04-26	3.94250000000005	646.65274	650.59524	2007-04-26
2066	2066-04-27	3.70250000000004	646.65274	650.35524	2007-04-27
2066	2066-04-28	3.86250000000001	646.65274	650.51524	2007-04-28
2066	2066-04-29	3.92250000000001	646.65274	650.57524	2007-04-29
2066	2066-04-30	3.8125	646.65274	650.46524	2007-04-30
2066	2066-05-01	3.71250000000003	646.65274	650.36524	2007-05-01
2066	2066-05-02	3.80250000000001	646.65274	650.45524	2007-05-02
2066	2066-05-03	3.94250000000005	646.65274	650.59524	2007-05-03
2066	2066-05-04	3.90250000000003	646.65274	650.55524	2007-05-04
2066	2066-05-05	3.08250000000004	646.65274	649.73524	2007-05-05
2066	2066-05-06	2.8125	646.65274	649.46524	2007-05-06
2066	2066-05-07	2.8125	646.65274	649.46524	2007-05-07
2066	2066-05-08	2.9325	646.65274	649.58524	2007-05-08
2066	2066-05-09	3.33250000000004	646.65274	649.98524	2007-05-09
2066	2066-05-10	4.24250000000001	646.65274	650.89524	2007-05-10
2066	2066-05-11	4.11250000000001	646.65274	650.76524	2007-05-11
2066	2066-05-12	4.01250000000005	646.65274	650.66524	2007-05-12
2066	2066-05-13	4.39250000000004	646.65274	651.04524	2007-05-13
2066	2066-05-14	4.19250000000005	646.65274	650.84524	2007-05-14
2066	2066-05-15	3.64250000000004	646.65274	650.29524	2007-05-15
2066	2066-05-16	3.54250000000002	646.65274	650.19524	2007-05-16
2066	2066-05-17	3.82250000000005	646.65274	650.47524	2007-05-17
2066	2066-05-18	3.99250000000001	646.65274	650.64524	2007-05-18
2066	2066-05-19	3.60250000000002	646.65274	650.25524	2007-05-19
2066	2066-05-20	3.48250000000002	646.65274	650.13524	2007-05-20
2066	2066-05-21	3.17250000000001	646.65274	649.82524	2007-05-21
2066	2066-05-22	3.27250000000004	646.65274	649.92524	2007-05-22
2066	2066-05-23	3.94250000000005	646.65274	650.59524	2007-05-23
2066	2066-05-24	4.33250000000004	646.65274	650.98524	2007-05-24
2066	2066-05-25	4.39250000000004	646.65274	651.04524	2007-05-25
2066	2066-05-26	4.65250000000003	646.65274	651.30524	2007-05-26
2066	2066-05-27	4.30250000000001	646.65274	650.95524	2007-05-27
2066	2066-05-28	4.47250000000003	646.65274	651.12524	2007-05-28
2066	2066-05-29	4.30250000000001	646.65274	650.95524	2007-05-29
2066	2066-05-30	3.9325	646.65274	650.58524	2007-05-30
2066	2066-05-31	3.88250000000005	646.65274	650.53524	2007-05-31
2066	2066-06-01	3.79250000000002	646.65274	650.44524	2007-06-01
2066	2066-06-02	3.91250000000002	646.65274	650.56524	2007-06-02
2066	2066-06-03	4.20250000000004	646.65274	650.85524	2007-06-03
2066	2066-06-04	4.15250000000003	646.65274	650.80524	2007-06-04
2066	2066-06-05	4.26250000000005	646.65274	650.91524	2007-06-05
2066	2066-06-06	4.19250000000005	646.65274	650.84524	2007-06-06
2066	2066-06-07	3.94250000000005	646.65274	650.59524	2007-06-07
2066	2066-06-08	3.77250000000004	646.65274	650.42524	2007-06-08
2066	2066-06-09	3.92250000000001	646.65274	650.57524	2007-06-09
2066	2066-06-10	3.66250000000002	646.65274	650.31524	2007-06-10
2066	2066-06-11	3.44250000000005	646.65274	650.09524	2007-06-11
2066	2066-06-12	3.3725	646.65274	650.02524	2007-06-12
2066	2066-06-13	3.76250000000005	646.65274	650.41524	2007-06-13
